,DateTime,Junction,Vehicles,Year,Month,Day,Hour,WeekDay
31213,2016-01-24 13:00:00,3,17,2016,1,24,13,6
31214,2016-01-24 14:00:00,3,13,2016,1,24,14,6
31215,2016-01-24 15:00:00,3,20,2016,1,24,15,6
31216,2016-01-24 16:00:00,3,12,2016,1,24,16,6
31217,2016-01-24 17:00:00,3,7,2016,1,24,17,6
31218,2016-01-24 18:00:00,3,8,2016,1,24,18,6
31219,2016-01-24 19:00:00,3,8,2016,1,24,19,6
31220,2016-01-24 20:00:00,3,8,2016,1,24,20,6
31221,2016-01-24 21:00:00,3,11,2016,1,24,21,6
31222,2016-01-24 22:00:00,3,7,2016,1,24,22,6
31223,2016-01-24 23:00:00,3,10,2016,1,24,23,6
31224,2016-01-25 00:00:00,3,5,2016,1,25,0,0
31225,2016-01-25 01:00:00,3,5,2016,1,25,1,0
31226,2016-01-25 02:00:00,3,6,2016,1,25,2,0
31227,2016-01-25 03:00:00,3,5,2016,1,25,3,0
31228,2016-01-25 04:00:00,3,3,2016,1,25,4,0
31229,2016-01-25 05:00:00,3,2,2016,1,25,5,0
31230,2016-01-25 06:00:00,3,4,2016,1,25,6,0
31231,2016-01-25 07:00:00,3,3,2016,1,25,7,0
31232,2016-01-25 08:00:00,3,10,2016,1,25,8,0
31233,2016-01-25 09:00:00,3,8,2016,1,25,9,0
31234,2016-01-25 10:00:00,3,15,2016,1,25,10,0
31235,2016-01-25 11:00:00,3,11,2016,1,25,11,0
31236,2016-01-25 12:00:00,3,20,2016,1,25,12,0
31237,2016-01-25 13:00:00,3,26,2016,1,25,13,0
31238,2016-01-25 14:00:00,3,29,2016,1,25,14,0
31239,2016-01-25 15:00:00,3,27,2016,1,25,15,0
31240,2016-01-25 16:00:00,3,34,2016,1,25,16,0
31241,2016-01-25 17:00:00,3,26,2016,1,25,17,0
31242,2016-01-25 18:00:00,3,22,2016,1,25,18,0
31243,2016-01-25 19:00:00,3,19,2016,1,25,19,0
31244,2016-01-25 20:00:00,3,15,2016,1,25,20,0
31245,2016-01-25 21:00:00,3,14,2016,1,25,21,0
31246,2016-01-25 22:00:00,3,14,2016,1,25,22,0
31247,2016-01-25 23:00:00,3,14,2016,1,25,23,0
31248,2016-01-26 00:00:00,3,13,2016,1,26,0,1
31249,2016-01-26 01:00:00,3,10,2016,1,26,1,1
31250,2016-01-26 02:00:00,3,3,2016,1,26,2,1
31251,2016-01-26 03:00:00,3,5,2016,1,26,3,1
31252,2016-01-26 04:00:00,3,6,2016,1,26,4,1
31253,2016-01-26 05:00:00,3,5,2016,1,26,5,1
31254,2016-01-26 06:00:00,3,6,2016,1,26,6,1
31255,2016-01-26 07:00:00,3,5,2016,1,26,7,1
31256,2016-01-26 08:00:00,3,4,2016,1,26,8,1
31257,2016-01-26 09:00:00,3,9,2016,1,26,9,1
31258,2016-01-26 10:00:00,3,7,2016,1,26,10,1
31259,2016-01-26 11:00:00,3,14,2016,1,26,11,1
31260,2016-01-26 12:00:00,3,10,2016,1,26,12,1
31261,2016-01-26 13:00:00,3,12,2016,1,26,13,1
31262,2016-01-26 14:00:00,3,9,2016,1,26,14,1
31263,2016-01-26 15:00:00,3,11,2016,1,26,15,1
31264,2016-01-26 16:00:00,3,20,2016,1,26,16,1
31265,2016-01-26 17:00:00,3,19,2016,1,26,17,1
31266,2016-01-26 18:00:00,3,17,2016,1,26,18,1
31267,2016-01-26 19:00:00,3,21,2016,1,26,19,1
31268,2016-01-26 20:00:00,3,14,2016,1,26,20,1
31269,2016-01-26 21:00:00,3,13,2016,1,26,21,1
31270,2016-01-26 22:00:00,3,14,2016,1,26,22,1
31271,2016-01-26 23:00:00,3,14,2016,1,26,23,1
31272,2016-01-27 00:00:00,3,10,2016,1,27,0,2
31273,2016-01-27 01:00:00,3,8,2016,1,27,1,2
31274,2016-01-27 02:00:00,3,6,2016,1,27,2,2
31275,2016-01-27 03:00:00,3,7,2016,1,27,3,2
31276,2016-01-27 04:00:00,3,3,2016,1,27,4,2
31277,2016-01-27 05:00:00,3,3,2016,1,27,5,2
31278,2016-01-27 06:00:00,3,4,2016,1,27,6,2
31279,2016-01-27 07:00:00,3,4,2016,1,27,7,2
31280,2016-01-27 08:00:00,3,5,2016,1,27,8,2
31281,2016-01-27 09:00:00,3,14,2016,1,27,9,2
31282,2016-01-27 10:00:00,3,16,2016,1,27,10,2
31283,2016-01-27 11:00:00,3,16,2016,1,27,11,2
31284,2016-01-27 12:00:00,3,18,2016,1,27,12,2
31285,2016-01-27 13:00:00,3,20,2016,1,27,13,2
31286,2016-01-27 14:00:00,3,24,2016,1,27,14,2
31287,2016-01-27 15:00:00,3,23,2016,1,27,15,2
31288,2016-01-27 16:00:00,3,23,2016,1,27,16,2
31289,2016-01-27 17:00:00,3,16,2016,1,27,17,2
31290,2016-01-27 18:00:00,3,27,2016,1,27,18,2
31291,2016-01-27 19:00:00,3,19,2016,1,27,19,2
31292,2016-01-27 20:00:00,3,13,2016,1,27,20,2
31293,2016-01-27 21:00:00,3,20,2016,1,27,21,2
31294,2016-01-27 22:00:00,3,19,2016,1,27,22,2
31295,2016-01-27 23:00:00,3,15,2016,1,27,23,2
31296,2016-01-28 00:00:00,3,14,2016,1,28,0,3
31297,2016-01-28 01:00:00,3,8,2016,1,28,1,3
31298,2016-01-28 02:00:00,3,9,2016,1,28,2,3
31299,2016-01-28 03:00:00,3,4,2016,1,28,3,3
31300,2016-01-28 04:00:00,3,4,2016,1,28,4,3
31301,2016-01-28 05:00:00,3,6,2016,1,28,5,3
31302,2016-01-28 06:00:00,3,7,2016,1,28,6,3
31303,2016-01-28 07:00:00,3,5,2016,1,28,7,3
31304,2016-01-28 08:00:00,3,8,2016,1,28,8,3
31305,2016-01-28 09:00:00,3,9,2016,1,28,9,3
31306,2016-01-28 10:00:00,3,13,2016,1,28,10,3
31307,2016-01-28 11:00:00,3,26,2016,1,28,11,3
31308,2016-01-28 12:00:00,3,30,2016,1,28,12,3
31309,2016-01-28 13:00:00,3,26,2016,1,28,13,3
31310,2016-01-28 14:00:00,3,29,2016,1,28,14,3
31311,2016-01-28 15:00:00,3,32,2016,1,28,15,3
31312,2016-01-28 16:00:00,3,32,2016,1,28,16,3
31313,2016-01-28 17:00:00,3,26,2016,1,28,17,3
31314,2016-01-28 18:00:00,3,26,2016,1,28,18,3
31315,2016-01-28 19:00:00,3,35,2016,1,28,19,3
31316,2016-01-28 20:00:00,3,40,2016,1,28,20,3
31317,2016-01-28 21:00:00,3,27,2016,1,28,21,3
31318,2016-01-28 22:00:00,3,26,2016,1,28,22,3
31319,2016-01-28 23:00:00,3,32,2016,1,28,23,3
31320,2016-01-29 00:00:00,3,38,2016,1,29,0,4
31321,2016-01-29 01:00:00,3,22,2016,1,29,1,4
31322,2016-01-29 02:00:00,3,13,2016,1,29,2,4
31323,2016-01-29 03:00:00,3,9,2016,1,29,3,4
31324,2016-01-29 04:00:00,3,10,2016,1,29,4,4
31325,2016-01-29 05:00:00,3,10,2016,1,29,5,4
31326,2016-01-29 06:00:00,3,10,2016,1,29,6,4
31327,2016-01-29 07:00:00,3,14,2016,1,29,7,4
31328,2016-01-29 08:00:00,3,19,2016,1,29,8,4
31329,2016-01-29 09:00:00,3,29,2016,1,29,9,4
31330,2016-01-29 10:00:00,3,42,2016,1,29,10,4
31331,2016-01-29 11:00:00,3,40,2016,1,29,11,4
31332,2016-01-29 12:00:00,3,35,2016,1,29,12,4
31333,2016-01-29 13:00:00,3,28,2016,1,29,13,4
31334,2016-01-29 14:00:00,3,29,2016,1,29,14,4
31335,2016-01-29 15:00:00,3,30,2016,1,29,15,4
31336,2016-01-29 16:00:00,3,28,2016,1,29,16,4
31337,2016-01-29 17:00:00,3,27,2016,1,29,17,4
31338,2016-01-29 18:00:00,3,28,2016,1,29,18,4
31339,2016-01-29 19:00:00,3,31,2016,1,29,19,4
31340,2016-01-29 20:00:00,3,27,2016,1,29,20,4
31341,2016-01-29 21:00:00,3,24,2016,1,29,21,4
31342,2016-01-29 22:00:00,3,34,2016,1,29,22,4
31343,2016-01-29 23:00:00,3,31,2016,1,29,23,4
31344,2016-01-30 00:00:00,3,24,2016,1,30,0,5
31345,2016-01-30 01:00:00,3,15,2016,1,30,1,5
31346,2016-01-30 02:00:00,3,13,2016,1,30,2,5
31347,2016-01-30 03:00:00,3,9,2016,1,30,3,5
31348,2016-01-30 04:00:00,3,7,2016,1,30,4,5
31349,2016-01-30 05:00:00,3,5,2016,1,30,5,5
31350,2016-01-30 06:00:00,3,8,2016,1,30,6,5
31351,2016-01-30 07:00:00,3,7,2016,1,30,7,5
31352,2016-01-30 08:00:00,3,12,2016,1,30,8,5
31353,2016-01-30 09:00:00,3,17,2016,1,30,9,5
31354,2016-01-30 10:00:00,3,20,2016,1,30,10,5
31355,2016-01-30 11:00:00,3,24,2016,1,30,11,5
31356,2016-01-30 12:00:00,3,20,2016,1,30,12,5
31357,2016-01-30 13:00:00,3,26,2016,1,30,13,5
31358,2016-01-30 14:00:00,3,26,2016,1,30,14,5
31359,2016-01-30 15:00:00,3,21,2016,1,30,15,5
31360,2016-01-30 16:00:00,3,22,2016,1,30,16,5
31361,2016-01-30 17:00:00,3,25,2016,1,30,17,5
31362,2016-01-30 18:00:00,3,20,2016,1,30,18,5
31363,2016-01-30 19:00:00,3,28,2016,1,30,19,5
31364,2016-01-30 20:00:00,3,27,2016,1,30,20,5
31365,2016-01-30 21:00:00,3,23,2016,1,30,21,5
31366,2016-01-30 22:00:00,3,25,2016,1,30,22,5
31367,2016-01-30 23:00:00,3,26,2016,1,30,23,5
31368,2016-01-31 00:00:00,3,26,2016,1,31,0,6
31369,2016-01-31 01:00:00,3,21,2016,1,31,1,6
31370,2016-01-31 02:00:00,3,16,2016,1,31,2,6
31371,2016-01-31 03:00:00,3,13,2016,1,31,3,6
31372,2016-01-31 04:00:00,3,7,2016,1,31,4,6
31373,2016-01-31 05:00:00,3,6,2016,1,31,5,6
31374,2016-01-31 06:00:00,3,5,2016,1,31,6,6
31375,2016-01-31 07:00:00,3,7,2016,1,31,7,6
31376,2016-01-31 08:00:00,3,10,2016,1,31,8,6
31377,2016-01-31 09:00:00,3,11,2016,1,31,9,6
31378,2016-01-31 10:00:00,3,19,2016,1,31,10,6
31379,2016-01-31 11:00:00,3,20,2016,1,31,11,6
31380,2016-01-31 12:00:00,3,23,2016,1,31,12,6
31381,2016-01-31 13:00:00,3,22,2016,1,31,13,6
31382,2016-01-31 14:00:00,3,21,2016,1,31,14,6
31383,2016-01-31 15:00:00,3,22,2016,1,31,15,6
31384,2016-01-31 16:00:00,3,27,2016,1,31,16,6
31385,2016-01-31 17:00:00,3,22,2016,1,31,17,6
31386,2016-01-31 18:00:00,3,25,2016,1,31,18,6
31387,2016-01-31 19:00:00,3,30,2016,1,31,19,6
31388,2016-01-31 20:00:00,3,26,2016,1,31,20,6
31389,2016-01-31 21:00:00,3,31,2016,1,31,21,6
31390,2016-01-31 22:00:00,3,35,2016,1,31,22,6
31391,2016-01-31 23:00:00,3,40,2016,1,31,23,6
31392,2016-02-01 00:00:00,3,35,2016,2,1,0,0
31393,2016-02-01 01:00:00,3,11,2016,2,1,1,0
31394,2016-02-01 02:00:00,3,7,2016,2,1,2,0
31395,2016-02-01 03:00:00,3,7,2016,2,1,3,0
31396,2016-02-01 04:00:00,3,6,2016,2,1,4,0
31397,2016-02-01 05:00:00,3,7,2016,2,1,5,0
31398,2016-02-01 06:00:00,3,8,2016,2,1,6,0
31399,2016-02-01 07:00:00,3,6,2016,2,1,7,0
31400,2016-02-01 08:00:00,3,16,2016,2,1,8,0
31401,2016-02-01 09:00:00,3,15,2016,2,1,9,0
31402,2016-02-01 10:00:00,3,20,2016,2,1,10,0
31403,2016-02-01 11:00:00,3,19,2016,2,1,11,0
31404,2016-02-01 12:00:00,3,21,2016,2,1,12,0
31405,2016-02-01 13:00:00,3,17,2016,2,1,13,0
31406,2016-02-01 14:00:00,3,19,2016,2,1,14,0
31407,2016-02-01 15:00:00,3,18,2016,2,1,15,0
31408,2016-02-01 16:00:00,3,19,2016,2,1,16,0
31409,2016-02-01 17:00:00,3,19,2016,2,1,17,0
31410,2016-02-01 18:00:00,3,22,2016,2,1,18,0
31411,2016-02-01 19:00:00,3,30,2016,2,1,19,0
31412,2016-02-01 20:00:00,3,24,2016,2,1,20,0
31413,2016-02-01 21:00:00,3,19,2016,2,1,21,0
31414,2016-02-01 22:00:00,3,23,2016,2,1,22,0
31415,2016-02-01 23:00:00,3,17,2016,2,1,23,0
31416,2016-02-02 00:00:00,3,12,2016,2,2,0,1
31417,2016-02-02 01:00:00,3,7,2016,2,2,1,1
31418,2016-02-02 02:00:00,3,10,2016,2,2,2,1
31419,2016-02-02 03:00:00,3,6,2016,2,2,3,1
31420,2016-02-02 04:00:00,3,7,2016,2,2,4,1
31421,2016-02-02 05:00:00,3,8,2016,2,2,5,1
31422,2016-02-02 06:00:00,3,7,2016,2,2,6,1
31423,2016-02-02 07:00:00,3,9,2016,2,2,7,1
31424,2016-02-02 08:00:00,3,11,2016,2,2,8,1
31425,2016-02-02 09:00:00,3,13,2016,2,2,9,1
31426,2016-02-02 10:00:00,3,18,2016,2,2,10,1
31427,2016-02-02 11:00:00,3,12,2016,2,2,11,1
31428,2016-02-02 12:00:00,3,15,2016,2,2,12,1
31429,2016-02-02 13:00:00,3,10,2016,2,2,13,1
31430,2016-02-02 14:00:00,3,15,2016,2,2,14,1
31431,2016-02-02 15:00:00,3,18,2016,2,2,15,1
31432,2016-02-02 16:00:00,3,16,2016,2,2,16,1
31433,2016-02-02 17:00:00,3,20,2016,2,2,17,1
31434,2016-02-02 18:00:00,3,16,2016,2,2,18,1
31435,2016-02-02 19:00:00,3,13,2016,2,2,19,1
31436,2016-02-02 20:00:00,3,10,2016,2,2,20,1
31437,2016-02-02 21:00:00,3,11,2016,2,2,21,1
31438,2016-02-02 22:00:00,3,10,2016,2,2,22,1
31439,2016-02-02 23:00:00,3,10,2016,2,2,23,1
31440,2016-02-03 00:00:00,3,10,2016,2,3,0,2
31441,2016-02-03 01:00:00,3,7,2016,2,3,1,2
31442,2016-02-03 02:00:00,3,8,2016,2,3,2,2
31443,2016-02-03 03:00:00,3,3,2016,2,3,3,2
31444,2016-02-03 04:00:00,3,5,2016,2,3,4,2
31445,2016-02-03 05:00:00,3,4,2016,2,3,5,2
31446,2016-02-03 06:00:00,3,7,2016,2,3,6,2
31447,2016-02-03 07:00:00,3,6,2016,2,3,7,2
31448,2016-02-03 08:00:00,3,13,2016,2,3,8,2
31449,2016-02-03 09:00:00,3,9,2016,2,3,9,2
31450,2016-02-03 10:00:00,3,14,2016,2,3,10,2
31451,2016-02-03 11:00:00,3,22,2016,2,3,11,2
31452,2016-02-03 12:00:00,3,25,2016,2,3,12,2
31453,2016-02-03 13:00:00,3,30,2016,2,3,13,2
31454,2016-02-03 14:00:00,3,30,2016,2,3,14,2
31455,2016-02-03 15:00:00,3,39,2016,2,3,15,2
31456,2016-02-03 16:00:00,3,28,2016,2,3,16,2
31457,2016-02-03 17:00:00,3,19,2016,2,3,17,2
31458,2016-02-03 18:00:00,3,24,2016,2,3,18,2
31459,2016-02-03 19:00:00,3,20,2016,2,3,19,2
31460,2016-02-03 20:00:00,3,19,2016,2,3,20,2
31461,2016-02-03 21:00:00,3,19,2016,2,3,21,2
31462,2016-02-03 22:00:00,3,14,2016,2,3,22,2
31463,2016-02-03 23:00:00,3,13,2016,2,3,23,2
31464,2016-02-04 00:00:00,3,16,2016,2,4,0,3
31465,2016-02-04 01:00:00,3,7,2016,2,4,1,3
31466,2016-02-04 02:00:00,3,4,2016,2,4,2,3
31467,2016-02-04 03:00:00,3,8,2016,2,4,3,3
31468,2016-02-04 04:00:00,3,6,2016,2,4,4,3
31469,2016-02-04 05:00:00,3,6,2016,2,4,5,3
31470,2016-02-04 06:00:00,3,6,2016,2,4,6,3
31471,2016-02-04 07:00:00,3,5,2016,2,4,7,3
31472,2016-02-04 08:00:00,3,7,2016,2,4,8,3
31473,2016-02-04 09:00:00,3,13,2016,2,4,9,3
31474,2016-02-04 10:00:00,3,14,2016,2,4,10,3
31475,2016-02-04 11:00:00,3,16,2016,2,4,11,3
31476,2016-02-04 12:00:00,3,14,2016,2,4,12,3
31477,2016-02-04 13:00:00,3,10,2016,2,4,13,3
31478,2016-02-04 14:00:00,3,23,2016,2,4,14,3
31479,2016-02-04 15:00:00,3,29,2016,2,4,15,3
31480,2016-02-04 16:00:00,3,19,2016,2,4,16,3
31481,2016-02-04 17:00:00,3,22,2016,2,4,17,3
31482,2016-02-04 18:00:00,3,22,2016,2,4,18,3
31483,2016-02-04 19:00:00,3,18,2016,2,4,19,3
31484,2016-02-04 20:00:00,3,14,2016,2,4,20,3
31485,2016-02-04 21:00:00,3,12,2016,2,4,21,3
31486,2016-02-04 22:00:00,3,14,2016,2,4,22,3
31487,2016-02-04 23:00:00,3,12,2016,2,4,23,3
31488,2016-02-05 00:00:00,3,13,2016,2,5,0,4
31489,2016-02-05 01:00:00,3,7,2016,2,5,1,4
31490,2016-02-05 02:00:00,3,4,2016,2,5,2,4
31491,2016-02-05 03:00:00,3,5,2016,2,5,3,4
31492,2016-02-05 04:00:00,3,2,2016,2,5,4,4
31493,2016-02-05 05:00:00,3,2,2016,2,5,5,4
31494,2016-02-05 06:00:00,3,7,2016,2,5,6,4
31495,2016-02-05 07:00:00,3,5,2016,2,5,7,4
31496,2016-02-05 08:00:00,3,8,2016,2,5,8,4
31497,2016-02-05 09:00:00,3,12,2016,2,5,9,4
31498,2016-02-05 10:00:00,3,14,2016,2,5,10,4
31499,2016-02-05 11:00:00,3,26,2016,2,5,11,4
31500,2016-02-05 12:00:00,3,24,2016,2,5,12,4
31501,2016-02-05 13:00:00,3,18,2016,2,5,13,4
31502,2016-02-05 14:00:00,3,22,2016,2,5,14,4
31503,2016-02-05 15:00:00,3,24,2016,2,5,15,4
31504,2016-02-05 16:00:00,3,18,2016,2,5,16,4
31505,2016-02-05 17:00:00,3,29,2016,2,5,17,4
31506,2016-02-05 18:00:00,3,28,2016,2,5,18,4
31507,2016-02-05 19:00:00,3,19,2016,2,5,19,4
31508,2016-02-05 20:00:00,3,15,2016,2,5,20,4
31509,2016-02-05 21:00:00,3,15,2016,2,5,21,4
31510,2016-02-05 22:00:00,3,15,2016,2,5,22,4
31511,2016-02-05 23:00:00,3,12,2016,2,5,23,4
31512,2016-02-06 00:00:00,3,9,2016,2,6,0,5
31513,2016-02-06 01:00:00,3,7,2016,2,6,1,5
31514,2016-02-06 02:00:00,3,9,2016,2,6,2,5
31515,2016-02-06 03:00:00,3,8,2016,2,6,3,5
31516,2016-02-06 04:00:00,3,6,2016,2,6,4,5
31517,2016-02-06 05:00:00,3,3,2016,2,6,5,5
31518,2016-02-06 06:00:00,3,6,2016,2,6,6,5
31519,2016-02-06 07:00:00,3,7,2016,2,6,7,5
31520,2016-02-06 08:00:00,3,7,2016,2,6,8,5
31521,2016-02-06 09:00:00,3,9,2016,2,6,9,5
31522,2016-02-06 10:00:00,3,9,2016,2,6,10,5
31523,2016-02-06 11:00:00,3,14,2016,2,6,11,5
31524,2016-02-06 12:00:00,3,17,2016,2,6,12,5
31525,2016-02-06 13:00:00,3,16,2016,2,6,13,5
31526,2016-02-06 14:00:00,3,12,2016,2,6,14,5
31527,2016-02-06 15:00:00,3,18,2016,2,6,15,5
31528,2016-02-06 16:00:00,3,16,2016,2,6,16,5
31529,2016-02-06 17:00:00,3,23,2016,2,6,17,5
31530,2016-02-06 18:00:00,3,46,2016,2,6,18,5
31531,2016-02-06 19:00:00,3,71,2016,2,6,19,5
31532,2016-02-06 20:00:00,3,51,2016,2,6,20,5
31533,2016-02-06 21:00:00,3,48,2016,2,6,21,5
31534,2016-02-06 22:00:00,3,35,2016,2,6,22,5
31535,2016-02-06 23:00:00,3,22,2016,2,6,23,5
31536,2016-02-07 00:00:00,3,21,2016,2,7,0,6
31537,2016-02-07 01:00:00,3,12,2016,2,7,1,6
31538,2016-02-07 02:00:00,3,5,2016,2,7,2,6
31539,2016-02-07 03:00:00,3,6,2016,2,7,3,6
31540,2016-02-07 04:00:00,3,6,2016,2,7,4,6
31541,2016-02-07 05:00:00,3,5,2016,2,7,5,6
31542,2016-02-07 06:00:00,3,5,2016,2,7,6,6
31543,2016-02-07 07:00:00,3,5,2016,2,7,7,6
31544,2016-02-07 08:00:00,3,7,2016,2,7,8,6
31545,2016-02-07 09:00:00,3,10,2016,2,7,9,6
31546,2016-02-07 10:00:00,3,11,2016,2,7,10,6
31547,2016-02-07 11:00:00,3,11,2016,2,7,11,6
31548,2016-02-07 12:00:00,3,11,2016,2,7,12,6
31549,2016-02-07 13:00:00,3,12,2016,2,7,13,6
31550,2016-02-07 14:00:00,3,10,2016,2,7,14,6
31551,2016-02-07 15:00:00,3,7,2016,2,7,15,6
31552,2016-02-07 16:00:00,3,13,2016,2,7,16,6
31553,2016-02-07 17:00:00,3,7,2016,2,7,17,6
31554,2016-02-07 18:00:00,3,10,2016,2,7,18,6
31555,2016-02-07 19:00:00,3,9,2016,2,7,19,6
31556,2016-02-07 20:00:00,3,12,2016,2,7,20,6
31557,2016-02-07 21:00:00,3,8,2016,2,7,21,6
31558,2016-02-07 22:00:00,3,10,2016,2,7,22,6
31559,2016-02-07 23:00:00,3,11,2016,2,7,23,6
31560,2016-02-08 00:00:00,3,10,2016,2,8,0,0
31561,2016-02-08 01:00:00,3,7,2016,2,8,1,0
31562,2016-02-08 02:00:00,3,3,2016,2,8,2,0
31563,2016-02-08 03:00:00,3,6,2016,2,8,3,0
31564,2016-02-08 04:00:00,3,5,2016,2,8,4,0
31565,2016-02-08 05:00:00,3,6,2016,2,8,5,0
31566,2016-02-08 06:00:00,3,3,2016,2,8,6,0
31567,2016-02-08 07:00:00,3,4,2016,2,8,7,0
31568,2016-02-08 08:00:00,3,3,2016,2,8,8,0
31569,2016-02-08 09:00:00,3,12,2016,2,8,9,0
31570,2016-02-08 10:00:00,3,16,2016,2,8,10,0
31571,2016-02-08 11:00:00,3,14,2016,2,8,11,0
31572,2016-02-08 12:00:00,3,16,2016,2,8,12,0
31573,2016-02-08 13:00:00,3,10,2016,2,8,13,0
31574,2016-02-08 14:00:00,3,14,2016,2,8,14,0
31575,2016-02-08 15:00:00,3,13,2016,2,8,15,0
31576,2016-02-08 16:00:00,3,15,2016,2,8,16,0
31577,2016-02-08 17:00:00,3,13,2016,2,8,17,0
31578,2016-02-08 18:00:00,3,13,2016,2,8,18,0
31579,2016-02-08 19:00:00,3,10,2016,2,8,19,0
31580,2016-02-08 20:00:00,3,13,2016,2,8,20,0
31581,2016-02-08 21:00:00,3,11,2016,2,8,21,0
31582,2016-02-08 22:00:00,3,13,2016,2,8,22,0
31583,2016-02-08 23:00:00,3,11,2016,2,8,23,0
31584,2016-02-09 00:00:00,3,8,2016,2,9,0,1
31585,2016-02-09 01:00:00,3,3,2016,2,9,1,1
31586,2016-02-09 02:00:00,3,7,2016,2,9,2,1
31587,2016-02-09 03:00:00,3,4,2016,2,9,3,1
31588,2016-02-09 04:00:00,3,6,2016,2,9,4,1
31589,2016-02-09 05:00:00,3,3,2016,2,9,5,1
31590,2016-02-09 06:00:00,3,3,2016,2,9,6,1
31591,2016-02-09 07:00:00,3,4,2016,2,9,7,1
31592,2016-02-09 08:00:00,3,4,2016,2,9,8,1
31593,2016-02-09 09:00:00,3,8,2016,2,9,9,1
31594,2016-02-09 10:00:00,3,13,2016,2,9,10,1
31595,2016-02-09 11:00:00,3,17,2016,2,9,11,1
31596,2016-02-09 12:00:00,3,13,2016,2,9,12,1
31597,2016-02-09 13:00:00,3,14,2016,2,9,13,1
31598,2016-02-09 14:00:00,3,18,2016,2,9,14,1
31599,2016-02-09 15:00:00,3,14,2016,2,9,15,1
31600,2016-02-09 16:00:00,3,14,2016,2,9,16,1
31601,2016-02-09 17:00:00,3,15,2016,2,9,17,1
31602,2016-02-09 18:00:00,3,11,2016,2,9,18,1
31603,2016-02-09 19:00:00,3,10,2016,2,9,19,1
31604,2016-02-09 20:00:00,3,6,2016,2,9,20,1
31605,2016-02-09 21:00:00,3,9,2016,2,9,21,1
31606,2016-02-09 22:00:00,3,10,2016,2,9,22,1
31607,2016-02-09 23:00:00,3,10,2016,2,9,23,1
31608,2016-02-10 00:00:00,3,6,2016,2,10,0,2
31609,2016-02-10 01:00:00,3,8,2016,2,10,1,2
31610,2016-02-10 02:00:00,3,4,2016,2,10,2,2
31611,2016-02-10 03:00:00,3,3,2016,2,10,3,2
31612,2016-02-10 04:00:00,3,6,2016,2,10,4,2
31613,2016-02-10 05:00:00,3,3,2016,2,10,5,2
31614,2016-02-10 06:00:00,3,6,2016,2,10,6,2
31615,2016-02-10 07:00:00,3,4,2016,2,10,7,2
31616,2016-02-10 08:00:00,3,5,2016,2,10,8,2
31617,2016-02-10 09:00:00,3,5,2016,2,10,9,2
31618,2016-02-10 10:00:00,3,11,2016,2,10,10,2
31619,2016-02-10 11:00:00,3,13,2016,2,10,11,2
31620,2016-02-10 12:00:00,3,11,2016,2,10,12,2
31621,2016-02-10 13:00:00,3,12,2016,2,10,13,2
31622,2016-02-10 14:00:00,3,10,2016,2,10,14,2
31623,2016-02-10 15:00:00,3,10,2016,2,10,15,2
31624,2016-02-10 16:00:00,3,7,2016,2,10,16,2
31625,2016-02-10 17:00:00,3,10,2016,2,10,17,2
31626,2016-02-10 18:00:00,3,7,2016,2,10,18,2
31627,2016-02-10 19:00:00,3,9,2016,2,10,19,2
31628,2016-02-10 20:00:00,3,8,2016,2,10,20,2
31629,2016-02-10 21:00:00,3,7,2016,2,10,21,2
31630,2016-02-10 22:00:00,3,6,2016,2,10,22,2
31631,2016-02-10 23:00:00,3,9,2016,2,10,23,2
31632,2016-02-11 00:00:00,3,7,2016,2,11,0,3
31633,2016-02-11 01:00:00,3,6,2016,2,11,1,3
31634,2016-02-11 02:00:00,3,3,2016,2,11,2,3
31635,2016-02-11 03:00:00,3,3,2016,2,11,3,3
31636,2016-02-11 04:00:00,3,4,2016,2,11,4,3
31637,2016-02-11 05:00:00,3,3,2016,2,11,5,3
31638,2016-02-11 06:00:00,3,6,2016,2,11,6,3
31639,2016-02-11 07:00:00,3,4,2016,2,11,7,3
31640,2016-02-11 08:00:00,3,3,2016,2,11,8,3
31641,2016-02-11 09:00:00,3,7,2016,2,11,9,3
31642,2016-02-11 10:00:00,3,8,2016,2,11,10,3
31643,2016-02-11 11:00:00,3,12,2016,2,11,11,3
31644,2016-02-11 12:00:00,3,8,2016,2,11,12,3
31645,2016-02-11 13:00:00,3,10,2016,2,11,13,3
31646,2016-02-11 14:00:00,3,8,2016,2,11,14,3
31647,2016-02-11 15:00:00,3,9,2016,2,11,15,3
31648,2016-02-11 16:00:00,3,8,2016,2,11,16,3
31649,2016-02-11 17:00:00,3,11,2016,2,11,17,3
31650,2016-02-11 18:00:00,3,8,2016,2,11,18,3
31651,2016-02-11 19:00:00,3,6,2016,2,11,19,3
31652,2016-02-11 20:00:00,3,8,2016,2,11,20,3
31653,2016-02-11 21:00:00,3,7,2016,2,11,21,3
31654,2016-02-11 22:00:00,3,11,2016,2,11,22,3
31655,2016-02-11 23:00:00,3,8,2016,2,11,23,3
31656,2016-02-12 00:00:00,3,5,2016,2,12,0,4
31657,2016-02-12 01:00:00,3,7,2016,2,12,1,4
31658,2016-02-12 02:00:00,3,3,2016,2,12,2,4
31659,2016-02-12 03:00:00,3,3,2016,2,12,3,4
31660,2016-02-12 04:00:00,3,6,2016,2,12,4,4
31661,2016-02-12 05:00:00,3,6,2016,2,12,5,4
31662,2016-02-12 06:00:00,3,7,2016,2,12,6,4
